folio_hash,estatus_pago,mes_ingreso_factura,tipo_suministro,region,tipo_dispositivo,coordinacion_administrativa,estado,municipio,fecha_instalacion,dias_pagar_junio,dias_pendientes,monto_reactivacion_mes_pausa,dias_mes,precio_unitario,precio_por_dia,dias_facturar,reactivacion_marzo,reactivacion_abril,reactivacion_mayo,reactivacion_junio,renta_junio_total,iva_16,total
F-1B75C7D643,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_GTO,GUANAJUATO,CELAYA,19/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-E12B0C5884,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CENAPI,CIUDAD DE MEXICO,COYOACAN,08/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-A20242E67C,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SJAI,CIUDAD DE MEXICO,CUAUHTEMOC,23/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-C8F0C15675,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Monitor 24 pulgadas,SA_COAH,COAHUILA,ACUÑA,30/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-9830298F41,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTÉMOC,23/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1A5F52E66B,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_YUC,YUCATAN,MERIDA,13/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-32F05139A0,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,07/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-A41F31D86A,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Computadora Portatil Estandar,SA_OAX,OAXACA,SALINA CRUZ,20/09/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-0AC9208DE6,DEVOLUCION (FRACCION DE SALIDA),SEP_COMP_24,BAJO DEMANDA,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,30/11/2023,,,,30,$607.34,$20.24,17,$-,$-,$-,$-,$344.16,$55.07,$399.22
F-3491895C30,AUTORIZADO,ENERO_25,,1,Teclado y raton inalambricos,FESC,CIUDAD DE MEXICO,ALVARO OBREGON,06/02/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-6CB1669BF1,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,24/04/2023,29,1,,30,$607.34,$20.24,29,$-,$-,$-,$-,$587.10,$93.94,$681.03
F-5D5E2BFEE2,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_AGS,AGUASCALIENTES,AGUASCALIENTES,27/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-E2462388E7,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_MOR,MORELOS,CUERNAVACA,04/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-A9FEF4F1D3,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_TAB,TABASCO,CENTRO,18/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-9B403B20DC,PAUSADO (MAYO 2026),SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,13/03/2024,,9,,30,$29.68,$0.99,0,-,-,-,,$-,$-,$-
F-95EE726997,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,UESII,CIUDAD DE MEXICO,CUAUHTEMOC,27/05/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-E336C93433,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEAI,CIUDAD DE MEXICO,ALVARO OBREGON,12/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-CB7EAA29DB,PAUSADO (MAYO 2026),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,13/03/2024,,9,,30,$91.12,$3.04,0,-,-,-,,$-,$-,$-
F-2680D05A54,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSA,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,23/02/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-AA0501B963,PAUSADO (MAYO 2026),ENERO_25,,1,Monitor 24 pulgadas,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,11,,30,$91.12,$3.04,0,-,-,-,,$-,$-,$-
F-3548F0AD0F,AUTORIZADO,NOVIEMBRE_25,BAJO DEMANDA,1,Computadora de Escritorio Estandar,UEITICS,CIUDAD DE MEXICO,ALVARO OBREGON,24/10/2025,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2E4CC86143,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,UESII,CIUDAD DE MEXICO,CUAUHTEMOC,16/05/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-28E2BC94F7,AUTORIZADO,,"""776""_INICIAL",1,Computadora Portatil Estandar,CAOM,CIUDAD DE MEXICO,CUAUHTEMOC,06/06/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-99A345229D,AUTORIZADO,NOV_24,,1,Teclado y raton inalambricos,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,01/08/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-E3B045E841,PAUSADO (MAYO 2026),JUNIO_25,BAJO DEMANDA,1,Computadora Portatil Estandar,INACIPE,CIUDAD DE MEXICO,TLALPAN,02/05/2025,,12,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-DB8E7688B0,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEAI,CIUDAD DE MEXICO,ALVARO OBREGON,24/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-1DD78D00A7,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Teclado y raton inalambricos,SA_BC,BAJA CALIFORNIA,MEXICALI,27/12/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-89B4AF994C,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_YUC,YUCATAN,MERIDA,24/04/2023,25,5,,30,$607.34,$20.24,25,$-,$-,$-,$-,$506.12,$80.98,$587.10
F-26B774DEEC,PAUSADO (MAYO 2026),,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,15/08/2023,,11,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-38BC36F4B5,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,CGSP,YUCATAN,MERIDA,13/12/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-6ECC5C49E5,AUTORIZADO (RESG ACT PENDIENTE X PROVEEDOR),ENERO_25,,1,Teclado y raton inalambricos,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-92312FF29B,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,17/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-B54C659D5D,PAUSADO (MAYO 2026),SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,29/09/2023,,11,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-045810D6FF,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_SIN,SINALOA,CULIACAN,20/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-CBE509BFE7,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,25/04/2023,,,,30,$664.99,$22.17,4,$-,$-,$-,$-,$88.67,$14.19,$102.85
F-949A4A0D52,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,24/03/2023,,9,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-44C2A112ED,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_CDMX,CIUDAD DE MEXICO,IZTAPALAPA,08/05/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-5F22F7DC84,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CGSP,MICHOACAN,MORELIA,07/12/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-610D8173DA,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_VER,VERACRUZ,COATZACOALCOS,02/10/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-9EF5D494D5,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Monitor 24 pulgadas,SA_CHIH,CHIHUAHUA,JUAREZ,06/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-2D7A4EC3F3,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGTIC,CIUDAD DE MEXICO,CUAUHTEMOC,23/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-A986AC8C3B,PAUSADO (MAYO 2026),ENERO_25,,1,Teclado y raton inalambricos,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,11,,30,$29.68,$0.99,0,-,-,-,,$-,$-,$-
F-78A178DB29,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora de Escritorio Estandar,SA_TAB,TABASCO,CENTRO,03/04/2024,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7CD94E3EC8,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,29/03/2023,15,15,,30,$607.34,$20.24,15,$-,$-,$-,$-,$303.67,$48.59,$352.26
F-09DE7888D2,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,28/03/2023,,,,30,$607.34,$20.24,4,$-,$-,$-,$-,$80.98,$12.96,$93.94
F-EBAD145196,PAUSADO (MAYO 2026),,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_EDOMEX,MEXICO,CHALCO,07/09/2023,,5,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-D4CC4C75C4,AUTORIZADO,NOV_24,,1,Teclado y raton inalambricos,SA_EDOMEX,MEXICO,TEXCOCO DE MORA,31/01/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-9677B57312,AUTORIZADO,,"""776""_INICIAL",1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,30/06/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1980E832D3,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Computadora Portatil Estandar,SA_CHIH,CHIHUAHUA,JUAREZ,06/12/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-02F13BB22F,PAUSADO (JUNIO 2026),FEBRERO_25,,1,Monitor 24 pulgadas,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,10/12/2024,15,15,,30,$91.12,$3.04,15,$-,$-,$-,$-,$45.56,$7.29,$52.85
F-75F2B1E81E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,OIC,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,08/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-5290D870F1,AUTORIZADO,,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,22/08/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-EF24C00BA9,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,14/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-92D7DECB9F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,DGCRAM,CIUDAD DE MEXICO,MIGUEL HIDALGO,29/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-00F18BF5A2,AUTORIZADO,,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_BC,BAJA CALIFORNIA,TIJUANA,14/09/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-18CDCFED55,AUTORIZADO,ENERO_25,,1,Monitor 24 pulgadas,CDMX,CIUDAD DE MEXICO,XOCHIMILCO,01/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-CCF1E37B70,PAUSADO (JUNIO 2026),FEBRERO_25,,1,Computadora Portatil Estandar,CFPF,CIUDAD DE MEXICO,CUAUHTEMOC,10/01/2025,23,7,,30,$664.99,$22.17,23,$-,$-,$-,$-,$509.83,$81.57,$591.40
F-8F41A3DC11,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_CDMX,CIUDAD DE MEXICO,CUAUHTÉMOC,29/03/2023,24,6,,30,$607.34,$20.24,24,$-,$-,$-,$-,$485.87,$77.74,$563.61
F-085604765B,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,30/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-0AA6B3C695,DEVOLUCION (FRACCION DE SALIDA),SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,,,30,$29.68,$0.99,4,$-,$-,$-,$-,$3.96,$0.63,$4.59
F-E52E2DA58E,PAUSADO (MAYO 2026),ENERO_25,,1,Teclado y raton inalambricos,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,11,,30,$29.68,$0.99,0,-,-,-,,$-,$-,$-
F-9BC9D78877,DEVOLUCION (FRACCION DE SALIDA),SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,,,30,$29.68,$0.99,4,$-,$-,$-,$-,$3.96,$0.63,$4.59
F-FE14C0BF6B,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,CDMX,CIUDAD DE MEXICO,CUAUHTEMOC,12/01/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-6D8A78FE2E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSA,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,23/02/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1EBE2DEB67,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_OAX,OAXACA,OAXACA DE JUÁREZ,24/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-50A521DD4B,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,03/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-EFDFDF2E4C,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Monitor 24 pulgadas,SA_CHIH,CHIHUAHUA,JUAREZ,08/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-9B40F04D7F,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CGSP,SONORA,HERMOSILLO,10/05/2023,20,10,,30,$607.34,$20.24,20,$-,$-,$-,$-,$404.89,$64.78,$469.68
F-07F1985783,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_GRO,GUERRERO,ACAPULCO DE JUAREZ,04/05/2023,,,,30,$607.34,$20.24,26,$-,$-,$-,$-,$526.36,$84.22,$610.58
F-CF9A74D168,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTÉMOC,27/02/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7139EFEF5D,AUTORIZADO,ENERO_25,,1,Monitor 24 pulgadas,CDMX,CIUDAD DE MEXICO,CUAUHTEMOC,23/10/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-C38CA5106D,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_QRO,QUERETARO,QUERÉTARO,03/04/2023,,,,30,$664.99,$22.17,18,$-,$-,$-,$-,$398.99,$63.84,$462.83
F-B65973AE51,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_OAX,OAXACA,OAXACA DE JUÁREZ,21/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-DF2CF03D6C,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,24/04/2023,16,14,,30,$664.99,$22.17,16,$-,$-,$-,$-,$354.66,$56.75,$411.41
F-DB57CD80B1,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTÉMOC,04/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-D4638BF683,PAUSADO (MAYO 2026),JUNIO_25,BAJO DEMANDA,1,Computadora Portatil Estandar,INACIPE,CIUDAD DE MEXICO,TLALPAN,02/05/2025,,12,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-008CC3F2F4,PAUSADO (MAYO 2026),JUNIO_25,BAJO DEMANDA,1,Computadora Portatil Estandar,INACIPE,CIUDAD DE MEXICO,TLALPAN,02/05/2025,,12,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-30B36D3BDA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_EDOMEX,ESTADO DE MEXICO,NAUCALPAN DE JUAREZ,11/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-AA0DC9464D,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_TAMPS,TAMAULIPAS,REYNOSA,07/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-20BFC393CC,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_QRO,QUERETARO,QUERÉTARO,10/04/2023,,,,30,$664.99,$22.17,18,$-,$-,$-,$-,$398.99,$63.84,$462.83
F-3CC640FC7F,AUTORIZADO,,"""776""_INICIAL",1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,24/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-4A61E5536B,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,13/04/2023,,10,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-ADA3384BC3,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_QRO,QUERETARO,QUERÉTARO,29/03/2023,,,,30,$664.99,$22.17,18,$-,$-,$-,$-,$398.99,$63.84,$462.83
F-3FAD71A435,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Monitor 24 pulgadas,SA_COAH,COAHUILA,PIEDRAS NEGRAS,29/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-7B9F3CE36A,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,17/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-65A1F0B0D4,AUTORIZADO,JUNIO_25,BAJO DEMANDA,1,Teclado y raton inalambricos,INACIPE,CIUDAD DE MEXICO,TLALPAN,02/05/2025,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-FCEC63B81E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CAOF,CIUDAD DE MEXICO,CUAUHTEMOC,21/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-846A22C8FD,AUTORIZADO,NOV_24,,2,Computadora de Escritorio Estandar,PFM,SINALOA,MAZATLAN,28/08/2024,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-DF09D03DE3,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_CDMX,CIUDAD DE MEXICO,CUAUHTÉMOC,21/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-C76FBB6C04,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Computadora Portatil Estandar,SA_CAMP,CAMPECHE,CARMEN,12/12/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-5AF7EFE160,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSA,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,21/02/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1805B8068B,AUTORIZADO,NOV_24,,1,Monitor 24 pulgadas,FESC,CIUDAD DE MEXICO,ALVARO OBREGON,06/02/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-82C0916DDA,AUTORIZADO,,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,15/08/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-30D815E2F4,AUTORIZADO,NOV_24,,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-F3A071DD0C,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CGSP,SONORA,HERMOSILLO,19/02/2024,20,10,,30,$91.12,$3.04,20,$-,$-,$-,$-,$60.75,$9.72,$70.47
F-C563E8EA89,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSI,CIUDAD DE MEXICO,MIGUEL HIDALGO,03/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-41CD54430E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_TLAX,TLAXCALA,TLAXCALA,29/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-817C421277,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_CHIS,CHIAPAS,TUXTLA GUTIERREZ,14/06/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-74A3322101,AUTORIZADO,JUNIO_25,BAJO DEMANDA,1,Computadora de Escritorio Estandar,FEAI,CIUDAD DE MEXICO,ALVARO OBREGON,27/05/2025,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-312B8B75AA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SJAI,CIUDAD DE MEXICO,CUAUHTEMOC,08/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-26599CA968,AUTORIZADO,FEB-MAY_23,FASE INICIAL,3,Computadora de Escritorio Estandar,SA_CAMP,CAMPECHE,CARMEN,09/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-11D3DFFBAB,AUTORIZADO,ABRIL_25,BAJO DEMANDA,1,Computadora de Escritorio Estandar,SA_DGO,DURANGO,DURANGO,28/03/2025,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2ABB7D8C17,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_SON,SONORA,HERMOSILLO,05/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
